x,y,z,qx,qy,qz,qw,u
0.10850,0.14101,0.14038,0.52130,0.49567,-0.48895,0.49344,4.76954
0.10850,0.14100,0.14038,0.52130,0.49567,-0.48895,0.49344,4.78477
0.10849,0.14098,0.14038,0.52130,0.49567,-0.48895,0.49344,4.79956
0.10849,0.14097,0.14038,0.52130,0.49567,-0.48895,0.49344,4.81391
0.10849,0.14095,0.14038,0.52130,0.49567,-0.48895,0.49344,4.82781
0.10849,0.14094,0.14038,0.52130,0.49567,-0.48895,0.49344,4.84125
0.10849,0.14093,0.14038,0.52130,0.49567,-0.48895,0.49344,4.85423
0.10849,0.14092,0.14038,0.52130,0.49567,-0.48895,0.49344,4.86674
0.10849,0.14090,0.14038,0.52130,0.49567,-0.48895,0.49344,4.87879
0.10849,0.14089,0.14038,0.52130,0.49567,-0.48895,0.49344,4.89036
0.10849,0.14088,0.14038,0.52130,0.49567,-0.48895,0.49344,4.90145
0.10849,0.14087,0.14038,0.52130,0.49567,-0.48895,0.49344,4.91205
0.10849,0.14086,0.14038,0.52130,0.49567,-0.48895,0.49344,4.92217
0.10849,0.14085,0.14037,0.52130,0.49567,-0.48895,0.49344,4.93180
0.10849,0.14084,0.14037,0.52130,0.49567,-0.48895,0.49344,4.94093
0.10849,0.14083,0.14037,0.52130,0.49567,-0.48895,0.49344,4.94955
0.10849,0.14082,0.14037,0.52130,0.49567,-0.48895,0.49344,4.95767
0.10849,0.14081,0.14037,0.52130,0.49567,-0.48895,0.49344,4.96527
0.10849,0.14081,0.14037,0.52130,0.49567,-0.48895,0.49344,4.97236
0.10849,0.14080,0.14037,0.52130,0.49567,-0.48895,0.49344,4.97893
0.10849,0.14079,0.14037,0.52130,0.49567,-0.48895,0.49344,4.98498
0.10849,0.14079,0.14037,0.52130,0.49567,-0.48895,0.49344,4.99049
0.10849,0.14078,0.14037,0.52130,0.49567,-0.48895,0.49344,4.99547
0.10849,0.14078,0.14037,0.52130,0.49567,-0.48895,0.49344,4.99991
0.10849,0.14077,0.14037,0.52130,0.49567,-0.48895,0.49344,5.00381
0.10849,0.14077,0.14037,0.52130,0.49567,-0.48895,0.49344,5.00717
0.10849,0.14077,0.14037,0.52130,0.49567,-0.48895,0.49344,5.00997
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01222
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01391
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01504
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01560
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01561
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01619
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01736
0.10849,0.14076,0.14037,0.52130,0.49567,-0.48895,0.49344,5.01910
