x,y,z,qx,qy,qz,qw,u
0.05658,0.15261,0.14098,0.50184,0.50155,-0.48631,0.51001,10.85360
0.05658,0.15268,0.14098,0.50184,0.50155,-0.48631,0.51001,10.92285
0.05658,0.15275,0.14098,0.50184,0.50155,-0.48631,0.51001,10.99204
0.05658,0.15282,0.14099,0.50184,0.50155,-0.48631,0.51001,11.06115
0.05658,0.15289,0.14099,0.50184,0.50155,-0.48631,0.51001,11.13017
0.05658,0.15296,0.14099,0.50184,0.50155,-0.48631,0.51001,11.19908
0.05658,0.15303,0.14099,0.50184,0.50155,-0.48631,0.51001,11.26788
0.05657,0.15310,0.14099,0.50184,0.50155,-0.48631,0.51001,11.33653
0.05657,0.15317,0.14099,0.50184,0.50155,-0.48631,0.51001,11.40503
0.05657,0.15323,0.14099,0.50184,0.50155,-0.48631,0.51001,11.47337
0.05657,0.15330,0.14099,0.50184,0.50155,-0.48631,0.51001,11.54152
0.05657,0.15337,0.14099,0.50184,0.50155,-0.48631,0.51001,11.60947
